tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
191,39985.0,13.0,2.0,7.330025002764885,5.0,0.0
192,39985.0,13.0,2.0,7.359402912962581,5.0,0.0
193,39985.0,13.0,2.0,7.388741173271699,5.0,0.0
194,39985.0,13.0,2.0,7.418024211848554,5.0,0.0
195,39985.0,13.0,2.0,7.447249813187336,5.0,0.0
196,39985.0,13.0,2.0,7.476454193964208,5.0,0.0
197,39985.0,13.0,2.0,7.505593644047691,5.0,0.0
198,39985.0,13.0,2.0,7.534693682302568,5.0,0.0
199,39985.0,13.0,2.0,7.563731351489664,5.0,0.0
200,39985.0,13.0,2.0,7.592732664631979,5.0,0.0
201,39985.0,13.0,2.0,7.621687334545873,5.0,0.0
202,39985.0,13.0,2.0,7.650605162971007,5.0,0.0
203,39985.0,13.0,2.0,7.679497304969048,5.0,0.0
204,39985.0,13.0,2.0,7.7082945640200435,5.0,0.0
205,39985.0,13.0,2.0,7.737033146518112,5.0,0.0
206,39985.0,13.0,2.0,7.765741268544338,5.0,0.0
207,39985.0,13.0,2.0,7.794406215676558,5.0,0.0
208,39985.0,13.0,2.0,7.823036874545603,5.0,0.0
209,39985.0,13.0,2.0,7.851620421314249,5.0,0.0
210,39985.0,13.0,2.0,7.88011908793777,5.0,0.0
211,39985.0,13.0,2.0,7.908595873183159,5.0,0.0
212,39985.0,12.0,3.0,7.9370359523265535,5.0,0.0
213,39985.0,12.0,3.0,7.962220147128485,5.0,0.0
214,39985.0,12.0,3.0,7.987378859129273,5.0,0.0
215,39985.0,12.0,3.0,8.012463050137264,5.0,0.0
216,39985.0,12.0,3.0,8.037522250379395,5.0,0.0
217,39985.0,12.0,3.0,8.062528938297076,5.0,0.0
218,39985.0,12.0,3.0,8.087501230989568,5.0,0.0
219,39985.0,12.0,3.0,8.112425331260148,5.0,0.0
220,39985.0,12.0,3.0,8.137291177244064,5.0,0.0
221,39985.0,12.0,3.0,8.162141938502952,5.0,0.0
222,39985.0,12.0,3.0,8.186917388900605,5.0,0.0
223,39985.0,12.0,3.0,8.211673662754725,5.0,0.0
224,39985.0,12.0,3.0,8.236388035048195,5.0,0.0
225,39985.0,12.0,3.0,8.26105859407484,5.0,0.0
226,39985.0,12.0,3.0,8.285694984266499,5.0,0.0
227,39985.0,12.0,3.0,8.31029760272446,5.0,0.0
228,39985.0,12.0,3.0,8.334914441438789,5.0,0.0
229,39985.0,12.0,3.0,8.359398201735504,5.0,0.0
230,39985.0,12.0,3.0,8.383885301989269,5.0,0.0
231,39985.0,12.0,3.0,8.408324983030884,5.0,0.0
232,39985.0,12.0,3.0,8.432708634708055,5.0,0.0
233,39985.0,12.0,3.0,8.457063761119452,5.0,0.0
234,39985.0,12.0,3.0,8.481361665387656,5.0,0.0
235,39985.0,12.0,3.0,8.505618196206019,5.0,0.0
236,39985.0,12.0,3.0,8.529876914740184,5.0,0.0
237,39985.0,12.0,3.0,8.554069184254024,5.0,0.0
238,39985.0,12.0,3.0,8.578233953954953,5.0,0.0
239,39985.0,12.0,3.0,8.60237108027742,5.0,0.0
240,39985.0,12.0,3.0,8.6264372260454,5.0,0.0
241,39985.0,12.0,3.0,8.650459324711415,5.0,0.0
242,39985.0,12.0,3.0,8.674438181727389,5.0,0.0
243,39985.0,12.0,3.0,8.69839653271601,5.0,0.0
244,39985.0,12.0,3.0,8.722325325470408,5.0,0.0
245,39985.0,12.0,3.0,8.74618768858405,5.0,0.0
246,39985.0,12.0,3.0,8.770023995746971,5.0,0.0
247,39985.0,12.0,3.0,8.79382737974414,5.0,0.0
248,39985.0,12.0,3.0,8.817581277589952,5.0,0.0
249,39985.0,12.0,3.0,8.841267861089708,5.0,0.0
250,39985.0,12.0,3.0,8.864960438959365,5.0,0.0
251,39985.0,12.0,3.0,8.8886115290908,5.0,0.0
252,39985.0,12.0,3.0,8.912223705918992,5.0,0.0
253,39985.0,12.0,3.0,8.935746317801458,5.0,0.0
254,39985.0,12.0,3.0,8.95924714461688,5.0,0.0
255,39985.0,12.0,3.0,8.982721783744744,5.0,0.0
256,39985.0,12.0,3.0,9.006187882729684,5.0,0.0
257,39985.0,12.0,3.0,9.02955429800715,5.0,0.0
258,39985.0,12.0,3.0,9.052922605678216,5.0,0.0
259,39985.0,12.0,3.0,9.076202860635414,5.0,0.0
260,39985.0,12.0,3.0,9.09946884563607,5.0,0.0
261,39985.0,12.0,3.0,9.122717356533126,5.0,0.0
262,39985.0,12.0,3.0,9.145935170761565,5.0,0.0
