tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
305,39977.0,19.0,4.0,15.323389901648802,0.0,0.0
306,39976.0,20.0,4.0,15.368479840513015,0.0,0.0
307,39976.0,20.0,4.0,15.417214479179405,0.0,0.0
308,39976.0,20.0,4.0,15.465867730999099,0.0,0.0
309,39976.0,20.0,4.0,15.514439731888368,0.0,0.0
310,39976.0,20.0,4.0,15.562930617536244,0.0,0.0
311,39976.0,20.0,4.0,15.611340523404797,0.0,0.0
312,39976.0,20.0,4.0,15.659669584730693,0.0,0.0
313,39976.0,20.0,4.0,15.707917936524366,0.0,0.0
314,39976.0,20.0,4.0,15.756085713570329,0.0,0.0
315,39976.0,20.0,4.0,15.80417305042856,0.0,0.0
316,39976.0,20.0,4.0,15.85218008143427,0.0,0.0
317,39976.0,20.0,4.0,15.90010694069839,0.0,0.0
318,39976.0,20.0,4.0,15.947953762107412,0.0,0.0
319,39976.0,20.0,4.0,15.995720679324778,0.0,0.0
320,39976.0,20.0,4.0,16.043407825790194,0.0,0.0
321,39976.0,20.0,4.0,16.091015334721195,0.0,0.0
322,39976.0,20.0,4.0,16.138543339112115,0.0,0.0
323,39976.0,20.0,4.0,16.185991971735707,0.0,0.0
324,39976.0,20.0,4.0,16.233361365143026,0.0,0.0
325,39976.0,20.0,4.0,16.280651651663334,0.0,0.0
326,39976.0,20.0,4.0,16.327862963405074,0.0,0.0
327,39975.0,21.0,4.0,16.37499543225616,0.0,0.0
328,39975.0,21.0,4.0,16.425769189884477,0.0,0.0
329,39975.0,21.0,4.0,16.476458155337106,0.0,0.0
330,39975.0,21.0,4.0,16.52706247021783,0.0,0.0
331,39975.0,21.0,4.0,16.577582275892574,0.0,0.0
332,39975.0,21.0,4.0,16.628017713491865,0.0,0.0
333,39975.0,21.0,4.0,16.678368923910003,0.0,0.0
334,39975.0,21.0,4.0,16.728636047807253,0.0,0.0
335,39975.0,21.0,4.0,16.7788192256075,0.0,0.0
336,39975.0,21.0,4.0,16.82891859750049,0.0,0.0
337,39975.0,21.0,4.0,16.878934303443003,0.0,0.0
338,39975.0,21.0,4.0,16.928866483156053,0.0,0.0
339,39975.0,21.0,4.0,16.978715276129172,0.0,0.0
340,39975.0,21.0,4.0,17.028480821617986,0.0,0.0
341,39975.0,21.0,4.0,17.07816325864597,0.0,0.0
342,39975.0,21.0,4.0,17.12776272600403,0.0,0.0
343,39975.0,21.0,4.0,17.17727936225168,0.0,0.0
344,39975.0,21.0,4.0,17.226713305716736,0.0,0.0
345,39975.0,21.0,4.0,17.27606469449607,0.0,0.0
346,39975.0,21.0,4.0,17.325333666456274,0.0,0.0
347,39975.0,21.0,4.0,17.374520359233298,0.0,0.0
348,39975.0,21.0,4.0,17.42362491023338,0.0,0.0
349,39975.0,21.0,4.0,17.472647456633414,0.0,0.0
350,39975.0,21.0,4.0,17.52158813538075,0.0,0.0
351,39975.0,21.0,4.0,17.57044708319469,0.0,0.0
352,39975.0,21.0,4.0,17.61922443656581,0.0,0.0
353,39975.0,21.0,4.0,17.667920331756637,0.0,0.0
354,39974.0,22.0,4.0,17.7165349048025,0.0,0.0
355,39974.0,22.0,4.0,17.768788291511484,0.0,0.0
356,39974.0,22.0,4.0,17.820954415064758,0.0,0.0
357,39974.0,22.0,4.0,17.87303342119173,0.0,0.0
358,39974.0,22.0,4.0,17.925025455378012,0.0,0.0
359,39974.0,22.0,4.0,17.976930662867822,0.0,0.0
360,39974.0,22.0,4.0,18.028749188660765,0.0,0.0
361,39974.0,22.0,4.0,18.080481177515754,0.0,0.0
362,39974.0,22.0,4.0,18.132126773949206,0.0,0.0
363,39974.0,22.0,4.0,18.18368612223689,0.0,0.0
364,39974.0,22.0,4.0,18.235159366412617,0.0,0.0
365,39974.0,22.0,4.0,18.28654665027083,0.0,0.0
366,39974.0,22.0,4.0,18.337848117364857,0.0,0.0
367,39974.0,22.0,4.0,18.389063911008932,0.0,0.0
368,39974.0,22.0,4.0,18.440194174277362,0.0,0.0
369,39974.0,22.0,4.0,18.49123905000627,0.0,0.0
370,39974.0,22.0,4.0,18.54219868079291,0.0,0.0
371,39974.0,22.0,4.0,18.593073208996007,0.0,0.0
372,39974.0,22.0,4.0,18.64386277673681,0.0,0.0
373,39974.0,22.0,4.0,18.69456752589981,0.0,0.0
374,39974.0,22.0,4.0,18.745187598131405,0.0,0.0
375,39974.0,22.0,4.0,18.79572313484265,0.0,0.0
376,39974.0,22.0,4.0,18.846174277207318,0.0,0.0
377,39974.0,22.0,4.0,18.896541166164337,0.0,0.0
378,39974.0,22.0,4.0,18.94682394241722,0.0,0.0
379,39974.0,22.0,4.0,18.99702274643318,0.0,0.0
380,39974.0,22.0,4.0,19.04713771844669,0.0,0.0
381,39974.0,22.0,4.0,19.097168998456652,0.0,0.0
382,39974.0,22.0,4.0,19.147116726229356,0.0,0.0
383,39974.0,22.0,4.0,19.196981041296617,0.0,0.0
