tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
134,39985.0,14.0,1.0,5.554289382985052,5.0,0.0
135,39985.0,14.0,1.0,5.589861390833191,5.0,0.0
136,39985.0,14.0,1.0,5.625327302317551,5.0,0.0
137,39985.0,14.0,1.0,5.6608110270034775,5.0,0.0
138,39985.0,14.0,1.0,5.6961925688354125,5.0,0.0
139,39985.0,13.0,2.0,5.731531632719042,5.0,0.0
140,39985.0,13.0,2.0,5.763597761662462,5.0,0.0
141,39985.0,13.0,2.0,5.7956009472186425,5.0,0.0
142,39985.0,13.0,2.0,5.827547616841804,5.0,0.0
143,39985.0,13.0,2.0,5.8594704011539225,5.0,0.0
144,39985.0,13.0,2.0,5.891320730398106,5.0,0.0
145,39985.0,13.0,2.0,5.923143703685123,5.0,0.0
146,39985.0,13.0,2.0,5.954880453260313,5.0,0.0
147,39985.0,13.0,2.0,5.986551398570535,5.0,0.0
148,39985.0,13.0,2.0,6.0181845704565005,5.0,0.0
149,39985.0,13.0,2.0,6.049776601815601,5.0,0.0
150,39985.0,13.0,2.0,6.081283774854957,5.0,0.0
151,39985.0,13.0,2.0,6.1127433496799775,5.0,0.0
152,39985.0,13.0,2.0,6.1441829160952945,5.0,0.0
153,39985.0,13.0,2.0,6.175576195869914,5.0,0.0
154,39985.0,13.0,2.0,6.206894525065175,5.0,0.0
155,39985.0,13.0,2.0,6.238154976422725,5.0,0.0
156,39985.0,13.0,2.0,6.2693638466179245,5.0,0.0
157,39985.0,13.0,2.0,6.300539451590077,5.0,0.0
158,39985.0,13.0,2.0,6.331685976676888,5.0,0.0
159,39985.0,13.0,2.0,6.362749770650409,5.0,0.0
160,39985.0,13.0,2.0,6.393776767767266,5.0,0.0
161,39985.0,13.0,2.0,6.42472834983158,5.0,0.0
162,39985.0,13.0,2.0,6.45563180525904,5.0,0.0
163,39985.0,13.0,2.0,6.48648818732225,5.0,0.0
164,39985.0,13.0,2.0,6.5172971854296815,5.0,0.0
165,39985.0,13.0,2.0,6.548027938801615,5.0,0.0
166,39985.0,13.0,2.0,6.578741609193953,5.0,0.0
167,39985.0,13.0,2.0,6.609410481863811,5.0,0.0
168,39985.0,13.0,2.0,6.640028550891218,5.0,0.0
169,39985.0,13.0,2.0,6.670588909470182,5.0,0.0
170,39985.0,13.0,2.0,6.7010989770751745,5.0,0.0
171,39985.0,13.0,2.0,6.731533366419538,5.0,0.0
172,39985.0,13.0,2.0,6.7619157683748465,5.0,0.0
173,39985.0,13.0,2.0,6.792252371594885,5.0,0.0
174,39985.0,13.0,2.0,6.822550361353336,5.0,0.0
175,39985.0,13.0,2.0,6.852810921261203,5.0,0.0
176,39985.0,13.0,2.0,6.882993635510291,5.0,0.0
177,39985.0,13.0,2.0,6.913116015298233,5.0,0.0
178,39985.0,13.0,2.0,6.943209293619881,5.0,0.0
179,39985.0,13.0,2.0,6.973263017439427,5.0,0.0
180,39985.0,13.0,2.0,7.003232941279299,5.0,0.0
181,39985.0,13.0,2.0,7.033192863882013,5.0,0.0
182,39985.0,13.0,2.0,7.063062651034401,5.0,0.0
183,39985.0,13.0,2.0,7.092887065475948,5.0,0.0
184,39985.0,13.0,2.0,7.122684940283152,5.0,0.0
185,39985.0,13.0,2.0,7.152437767813805,5.0,0.0
186,39985.0,13.0,2.0,7.182128908528668,5.0,0.0
187,39985.0,13.0,2.0,7.211765151862646,5.0,0.0
188,39985.0,13.0,2.0,7.241345335849831,5.0,0.0
189,39985.0,13.0,2.0,7.270888231699474,5.0,0.0
190,39985.0,13.0,2.0,7.300382310724115,5.0,0.0
191,39985.0,13.0,2.0,7.329822336150593,5.0,0.0
192,39985.0,13.0,2.0,7.359213228459051,5.0,0.0
193,39985.0,13.0,2.0,7.388542854513242,5.0,0.0
194,39985.0,13.0,2.0,7.417812764588087,5.0,0.0
195,39985.0,13.0,2.0,7.447069887870704,5.0,0.0
196,39985.0,13.0,2.0,7.47627574649211,5.0,0.0
197,39985.0,13.0,2.0,7.5054395394561695,5.0,0.0
198,39985.0,13.0,2.0,7.5345186961898785,5.0,0.0
199,39985.0,13.0,2.0,7.563586036656284,5.0,0.0
200,39985.0,13.0,2.0,7.592592625159253,5.0,0.0
201,39985.0,13.0,2.0,7.621540930904981,5.0,0.0
202,39985.0,13.0,2.0,7.65044246965487,5.0,0.0
203,39985.0,13.0,2.0,7.679317937618762,5.0,0.0
204,39985.0,13.0,2.0,7.708133349495624,5.0,0.0
205,39985.0,13.0,2.0,7.73689133928981,5.0,0.0
206,39985.0,13.0,2.0,7.765628314587543,5.0,0.0
207,39985.0,13.0,2.0,7.794309527826897,5.0,0.0
208,39985.0,13.0,2.0,7.822903415216993,5.0,0.0
209,39985.0,13.0,2.0,7.85147044986575,5.0,0.0
210,39985.0,13.0,2.0,7.88000085725478,5.0,0.0
211,39985.0,13.0,2.0,7.9084890726612995,5.0,0.0
212,39985.0,12.0,3.0,7.936928903460471,5.0,0.0
213,39985.0,12.0,3.0,7.9621087149150656,5.0,0.0
214,39985.0,12.0,3.0,7.987215021904125,5.0,0.0
215,39985.0,12.0,3.0,8.012344714398655,5.0,0.0
216,39985.0,12.0,3.0,8.037406188191328,5.0,0.0
217,39985.0,12.0,3.0,8.062402700070077,5.0,0.0
218,39985.0,12.0,3.0,8.087373628519618,5.0,0.0
219,39985.0,12.0,3.0,8.11231155044322,5.0,0.0
220,39985.0,12.0,3.0,8.137201501924212,5.0,0.0
221,39985.0,12.0,3.0,8.162049388633513,5.0,0.0
222,39985.0,12.0,3.0,8.186866012932699,5.0,0.0
223,39985.0,12.0,3.0,8.211618269855002,5.0,0.0
224,39985.0,12.0,3.0,8.236320875479612,5.0,0.0
225,39985.0,12.0,3.0,8.261000070213889,5.0,0.0
226,39985.0,12.0,3.0,8.285632467222927,5.0,0.0
227,39985.0,12.0,3.0,8.31020878152479,5.0,0.0
228,39985.0,12.0,3.0,8.334752436540045,5.0,0.0
229,39985.0,12.0,3.0,8.35927789343843,5.0,0.0
230,39985.0,12.0,3.0,8.38374039783618,5.0,0.0
231,39985.0,12.0,3.0,8.408185608168166,5.0,0.0
232,39985.0,12.0,3.0,8.432605467209516,5.0,0.0
233,39985.0,12.0,3.0,8.456946973884142,5.0,0.0
234,39985.0,12.0,3.0,8.481263317603242,5.0,0.0
235,39985.0,12.0,3.0,8.505517626641323,5.0,0.0
236,39985.0,12.0,3.0,8.52972858387219,5.0,0.0
237,39985.0,12.0,3.0,8.553916392233877,5.0,0.0
238,39985.0,12.0,3.0,8.578064001103746,5.0,0.0
239,39985.0,12.0,3.0,8.6021510483856,5.0,0.0
240,39985.0,12.0,3.0,8.626226285960616,5.0,0.0
241,39985.0,12.0,3.0,8.650274585329731,5.0,0.0
242,39985.0,12.0,3.0,8.674251819880771,5.0,0.0
243,39985.0,12.0,3.0,8.698221021415977,5.0,0.0
244,39985.0,12.0,3.0,8.722144126592863,5.0,0.0
245,39985.0,12.0,3.0,8.746008506443928,5.0,0.0
246,39985.0,12.0,3.0,8.769816809634627,5.0,0.0
247,39985.0,12.0,3.0,8.7936067592473,5.0,0.0
248,39985.0,12.0,3.0,8.817372474010163,5.0,0.0
249,39985.0,12.0,3.0,8.841093639452412,5.0,0.0
250,39985.0,12.0,3.0,8.864783841552978,5.0,0.0
251,39985.0,12.0,3.0,8.888402779446752,5.0,0.0
252,39985.0,12.0,3.0,8.911988840750714,5.0,0.0
253,39985.0,12.0,3.0,8.935543677662821,5.0,0.0
254,39985.0,12.0,3.0,8.959066759877036,5.0,0.0
255,39985.0,12.0,3.0,8.982523138014116,5.0,0.0
256,39985.0,12.0,3.0,9.00592686561887,5.0,0.0
257,39985.0,12.0,3.0,9.029313602081604,5.0,0.0
258,39985.0,12.0,3.0,9.052659014821879,5.0,0.0
259,39985.0,12.0,3.0,9.075962483620096,5.0,0.0
260,39985.0,12.0,3.0,9.0992767522399,5.0,0.0
261,39985.0,12.0,3.0,9.122526199880705,5.0,0.0
262,39985.0,12.0,3.0,9.145719257919815,5.0,0.0
263,39985.0,12.0,3.0,9.168912492206953,5.0,0.0
264,39985.0,12.0,3.0,9.19202212694728,5.0,0.0
265,39985.0,12.0,3.0,9.215082616398764,5.0,0.0
266,39985.0,12.0,3.0,9.238114334652906,5.0,0.0
267,39985.0,12.0,3.0,9.26112282644806,5.0,0.0
268,39985.0,12.0,3.0,9.284099438310996,5.0,0.0
269,39985.0,12.0,3.0,9.307032994556536,5.0,0.0
270,39985.0,12.0,3.0,9.329942785396945,5.0,0.0
271,39985.0,12.0,3.0,9.352815216018255,5.0,0.0
272,39985.0,12.0,3.0,9.375603389952254,5.0,0.0
273,39985.0,12.0,3.0,9.39838303027362,5.0,0.0
274,39985.0,12.0,3.0,9.42112706293467,5.0,0.0
275,39985.0,12.0,3.0,9.443831874456295,5.0,0.0
276,39985.0,12.0,3.0,9.466490338476559,5.0,0.0
277,39985.0,12.0,3.0,9.489118959685568,5.0,0.0
278,39985.0,12.0,3.0,9.511672955111594,5.0,0.0
279,39985.0,12.0,3.0,9.534239727886591,5.0,0.0
280,39985.0,12.0,3.0,9.556732040580343,5.0,0.0
281,39985.0,12.0,3.0,9.579182152282202,5.0,0.0
282,39985.0,12.0,3.0,9.601622785318822,5.0,0.0
283,39985.0,12.0,3.0,9.62402999316129,5.0,0.0
284,39985.0,12.0,3.0,9.646386179983438,5.0,0.0
285,39985.0,12.0,3.0,9.66869263798296,5.0,0.0
286,39985.0,12.0,3.0,9.690999787894663,5.0,0.0
287,39985.0,12.0,3.0,9.713275635037492,5.0,0.0
288,39985.0,12.0,3.0,9.735509039524404,5.0,0.0
289,39985.0,12.0,3.0,9.757704811799924,5.0,0.0
290,39985.0,12.0,3.0,9.779842406359222,5.0,0.0
291,39985.0,12.0,3.0,9.801925705810339,5.0,0.0
292,39985.0,12.0,3.0,9.823975669568643,5.0,0.0
293,39985.0,12.0,3.0,9.845992221959854,5.0,0.0
294,39985.0,12.0,3.0,9.867976256784234,5.0,0.0
295,39985.0,12.0,3.0,9.889933190181262,5.0,0.0
296,39985.0,12.0,3.0,9.911848640235396,5.0,0.0
297,39985.0,12.0,3.0,9.933728189931244,5.0,0.0
298,39985.0,12.0,3.0,9.95557260025683,5.0,0.0
