tick, healthy cells, infected cells, dead cells, total virus conc., total drug conc., total drug conc. transfer 
143,39982.0,16.0,2.0,8.602343888275833,0.0,0.0
144,39982.0,16.0,2.0,8.662263220833191,0.0,0.0
145,39982.0,16.0,2.0,8.72218255339064,0.0,0.0
146,39982.0,16.0,2.0,8.782101885947977,0.0,0.0
147,39982.0,16.0,2.0,8.842021218505558,0.0,0.0
148,39982.0,16.0,2.0,8.901940551062944,0.0,0.0
149,39982.0,16.0,2.0,8.961859883620507,0.0,0.0
150,39982.0,16.0,2.0,9.02177921617789,0.0,0.0
151,39982.0,16.0,2.0,9.081698548735579,0.0,0.0
152,39982.0,16.0,2.0,9.141617881293005,0.0,0.0
153,39982.0,16.0,2.0,9.201537213850418,0.0,0.0
154,39981.0,17.0,2.0,9.261456546407922,0.0,0.0
155,39981.0,17.0,2.0,9.325095878965325,0.0,0.0
156,39980.0,18.0,2.0,9.388735211522812,0.0,0.0
157,39980.0,18.0,2.0,9.456094544080102,0.0,0.0
158,39980.0,18.0,2.0,9.5234538766377,0.0,0.0
159,39980.0,18.0,2.0,9.590813209195433,0.0,0.0
160,39980.0,18.0,2.0,9.658172541752755,0.0,0.0
161,39980.0,18.0,2.0,9.725531874310153,0.0,0.0
162,39980.0,18.0,2.0,9.792891206867633,0.0,0.0
163,39980.0,18.0,2.0,9.860250539425072,0.0,0.0
164,39980.0,18.0,2.0,9.927609871982478,0.0,0.0
165,39980.0,18.0,2.0,9.994969204539883,0.0,0.0
166,39980.0,18.0,2.0,10.062328537097486,0.0,0.0
167,39980.0,18.0,2.0,10.129687869654935,0.0,0.0
168,39980.0,18.0,2.0,10.197047202212653,0.0,0.0
169,39980.0,18.0,2.0,10.264406534769938,0.0,0.0
170,39980.0,18.0,2.0,10.331765867327462,0.0,0.0
171,39980.0,18.0,2.0,10.39912519988483,0.0,0.0
172,39980.0,18.0,2.0,10.466484532442305,0.0,0.0
173,39980.0,18.0,2.0,10.533843864999785,0.0,0.0
174,39980.0,18.0,2.0,10.601203197557279,0.0,0.0
175,39980.0,18.0,2.0,10.668562530114654,0.0,0.0
176,39980.0,18.0,2.0,10.7359218626723,0.0,0.0
177,39980.0,18.0,2.0,10.803281195229724,0.0,0.0
178,39980.0,18.0,2.0,10.870640527787183,0.0,0.0
179,39980.0,18.0,2.0,10.937999860344798,0.0,0.0
180,39980.0,18.0,2.0,11.005359192902018,0.0,0.0
181,39980.0,18.0,2.0,11.072718525459596,0.0,0.0
182,39980.0,18.0,2.0,11.140077858017044,0.0,0.0
183,39980.0,18.0,2.0,11.20743719057454,0.0,0.0
184,39980.0,18.0,2.0,11.274796523132046,0.0,0.0
185,39980.0,18.0,2.0,11.342155855689537,0.0,0.0
186,39980.0,18.0,2.0,11.409515188247074,0.0,0.0
187,39980.0,18.0,2.0,11.476874520804452,0.0,0.0
188,39980.0,18.0,2.0,11.54423385336188,0.0,0.0
189,39980.0,18.0,2.0,11.611593185919451,0.0,0.0
190,39980.0,18.0,2.0,11.678952518476754,0.0,0.0
191,39980.0,18.0,2.0,11.746311851034317,0.0,0.0
192,39980.0,18.0,2.0,11.813671183591683,0.0,0.0
193,39980.0,18.0,2.0,11.881030516149286,0.0,0.0
194,39980.0,18.0,2.0,11.948389848706771,0.0,0.0
195,39980.0,18.0,2.0,12.015749181264072,0.0,0.0
196,39980.0,18.0,2.0,12.083108513821532,0.0,0.0
197,39980.0,18.0,2.0,12.150467846379083,0.0,0.0
198,39980.0,18.0,2.0,12.217827178936549,0.0,0.0
199,39980.0,18.0,2.0,12.285186511493944,0.0,0.0
200,39980.0,18.0,2.0,12.352545844051475,0.0,0.0
201,39980.0,18.0,2.0,12.41990517660892,0.0,0.0
202,39980.0,18.0,2.0,12.487264509166586,0.0,0.0
203,39980.0,18.0,2.0,12.55462384172394,0.0,0.0
204,39980.0,18.0,2.0,12.621983174281388,0.0,0.0
205,39980.0,18.0,2.0,12.689342506838925,0.0,0.0
206,39980.0,18.0,2.0,12.756701839396344,0.0,0.0
207,39980.0,18.0,2.0,12.824061171953733,0.0,0.0
208,39980.0,18.0,2.0,12.891420504511363,0.0,0.0
209,39980.0,18.0,2.0,12.958779837068795,0.0,0.0
210,39980.0,18.0,2.0,13.026139169626253,0.0,0.0
211,39980.0,18.0,2.0,13.093498502183603,0.0,0.0
212,39979.0,18.0,3.0,13.160857834741252,0.0,0.0
213,39979.0,18.0,3.0,13.228217167298638,0.0,0.0
214,39979.0,18.0,3.0,13.29557649985611,0.0,0.0
215,39979.0,18.0,3.0,13.362935832413626,0.0,0.0
216,39979.0,18.0,3.0,13.430295164971112,0.0,0.0
217,39979.0,18.0,3.0,13.497654497528499,0.0,0.0
218,39979.0,18.0,3.0,13.565013830085993,0.0,0.0
219,39979.0,18.0,3.0,13.632373162643534,0.0,0.0
220,39979.0,18.0,3.0,13.699732495200847,0.0,0.0
221,39979.0,18.0,3.0,13.767091827758408,0.0,0.0
222,39979.0,18.0,3.0,13.834451160315835,0.0,0.0
223,39979.0,18.0,3.0,13.901810492873288,0.0,0.0
224,39979.0,18.0,3.0,13.969169825430845,0.0,0.0
225,39979.0,18.0,3.0,14.036529157988243,0.0,0.0
226,39979.0,18.0,3.0,14.103888490545858,0.0,0.0
227,39979.0,18.0,3.0,14.171247823103174,0.0,0.0
228,39979.0,18.0,3.0,14.238607155660695,0.0,0.0
229,39979.0,18.0,3.0,14.305966488218063,0.0,0.0
230,39979.0,18.0,3.0,14.373325820775747,0.0,0.0
231,39979.0,18.0,3.0,14.440685153333288,0.0,0.0
232,39979.0,18.0,3.0,14.508044485890473,0.0,0.0
233,39979.0,18.0,3.0,14.575403818448034,0.0,0.0
234,39979.0,18.0,3.0,14.642763151005543,0.0,0.0
235,39979.0,18.0,3.0,14.710122483562879,0.0,0.0
236,39979.0,18.0,3.0,14.777481816120453,0.0,0.0
237,39979.0,18.0,3.0,14.844841148677993,0.0,0.0
238,39979.0,18.0,3.0,14.91220048123538,0.0,0.0
239,39979.0,18.0,3.0,14.979559813792823,0.0,0.0
240,39979.0,18.0,3.0,15.04691914635037,0.0,0.0
241,39979.0,18.0,3.0,15.114278478907817,0.0,0.0
